文学,青春,被偷走的那五年,八月长安/湖南文艺出版社/2013-8-20/32.8,6.6,1872\u4eba\u8bc4\u4ef7
文学,青春,时间海,原晓/长江出版社/2014-7/25.00元,7.9,283\u4eba\u8bc4\u4ef7
文学,青春,我用一整个青春去爱你,淘漉音乐/北京联合出版公司/2017-3-1/39.8,9.3,18\u4eba\u8bc4\u4ef7
文学,青春,十爱,张悦然/作家出版社/2004-7/20.00元,7.2,16915\u4eba\u8bc4\u4ef7
文学,青春,百濑，朝向这边,[日]中田永一（乙一）/烨伊/中国友谊出版公司/2015-12-1/32.80元,7.6,310\u4eba\u8bc4\u4ef7
文学,青春,不期而遇的温暖,板栗子/百花洲文艺出版社/2016-10/29.8元,6.6,126\u4eba\u8bc4\u4ef7
文学,青春,"夏天,十九岁的肖像",岛田庄司/吕灵芝/新星出版社/2013-6/26.00,6.1,691\u4eba\u8bc4\u4ef7
文学,青春,这世界啊，随他去吧,李沐泽/浦睿文化·湖南人民出版社/2013-11/36.00元,7.8,235\u4eba\u8bc4\u4ef7
文学,青春,春江花月夜,多多/百花洲文艺出版社/2015-8-1/CNY65.60,7.9,690\u4eba\u8bc4\u4ef7
文学,青春,検察侧の罪人,[日]雫井脩介/文藝春秋/2013-9-11/1944日元,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,青春,秘果,饶雪漫/当代世界出版社/2009年/25.00元,6.7,1434\u4eba\u8bc4\u4ef7
文学,青春,蝴蝶落在流泪手心,伍美珍/明天出版社/2002-4/8.20元,8.7,108\u4eba\u8bc4\u4ef7
文学,青春,启蒙时代,王安忆/人民文学出版社/2007/20.00元,7.5,1212\u4eba\u8bc4\u4ef7
文学,青春,好久不见，秦先生,风染白/江苏文艺出版社/2015-1/48.00元,5.6,295\u4eba\u8bc4\u4ef7
文学,青春,尘埃眠于光年,夏茗悠/新世界出版社/2011-6/25.00元,7.3,2963\u4eba\u8bc4\u4ef7
文学,青春,你就这样吧，挺好的,自由极光/中国华侨出版社/2014-1/32.80元,6.9,624\u4eba\u8bc4\u4ef7
文学,青春,上课记2,王小妮/中国华侨出版社/2013-5/32.80元,8.3,568\u4eba\u8bc4\u4ef7
文学,青春,一豆七蔻,田原/漓江出版社/2009-12/25.00元,7.5,1219\u4eba\u8bc4\u4ef7
文学,青春,女心,十二/天津人民出版社/2012-12/28.00元,7.3,1106\u4eba\u8bc4\u4ef7
文学,青春,不爱我，别伤我,童童/台海出版社/2016-6/28.00,7.0,103\u4eba\u8bc4\u4ef7
文学,青春,你是我最初和最后一个恋人,骆瑞生/百花洲文艺出版社/2015-8-1/32.80元,7.7,129\u4eba\u8bc4\u4ef7
文学,青春,我反正决定自己难过,江苏凤凰文艺出版社/2017-4-13/32.80元,9.5,26\u4eba\u8bc4\u4ef7
文学,青春,一起长大 慢慢变老,水淼/沈阳出版社/2016-4/28.00元,8.1,86\u4eba\u8bc4\u4ef7
文学,青春,我知道没有人值得我羡慕,咸泡饭/武汉大学出版社/2013-9-1/32.00,7.0,223\u4eba\u8bc4\u4ef7
文学,青春,穿越时空的少女,[日]筒井康隆/丁丁虫/上海译文出版社/2009-07/18.00,7.3,1898\u4eba\u8bc4\u4ef7
文学,青春,岁月是朵两生花,唐七公子/北方妇儿/2009-10/28.00元,7.4,22013\u4eba\u8bc4\u4ef7
文学,青春,唇诺,冠盖满京华/大道出版社/2007/68.00,8.5,1737\u4eba\u8bc4\u4ef7
文学,青春,懂事之前，情动以后,芈十四/湖南文艺出版社/2016-4/35,7.0,119\u4eba\u8bc4\u4ef7
文学,青春,小小麦田,麦洛洛/九州出版社/2014-11-1/36.00,7.5,256\u4eba\u8bc4\u4ef7
文学,东野圭吾,解忧杂货店,[日]东野圭吾/李盈春/南海出版公司/2014-5/39.50元,8.6,257615\u4eba\u8bc4\u4ef7
文学,东野圭吾,白夜行,[日]东野圭吾/刘姿君/南海出版公司/2008-9/29.80元,9.1,200957\u4eba\u8bc4\u4ef7
文学,东野圭吾,嫌疑人X的献身,[日]东野圭吾/刘子倩/南海出版公司/2008-9/28.00,8.9,153921\u4eba\u8bc4\u4ef7
文学,东野圭吾,恶意,[日]东野圭吾/娄美莲/南海出版公司/2009-6/18.00,8.4,72572\u4eba\u8bc4\u4ef7
文学,东野圭吾,沉睡的人鱼之家,[日]东野圭吾/王蕴洁/北京联合出版公司/2017-6/39.80元,7.2,5961\u4eba\u8bc4\u4ef7
文学,东野圭吾,放学后,[日]东野圭吾/赵峻/南海出版公司/2010-1/20.00元,7.6,77353\u4eba\u8bc4\u4ef7
文学,东野圭吾,浪花少年侦探团,[日]东野圭吾/张舟/南海出版公司/2017-1/35.00元,7.0,1671\u4eba\u8bc4\u4ef7
文学,东野圭吾,新参者,[日]东野圭吾/岳远坤/南海出版公司/2011-9/28.00元,8.4,14479\u4eba\u8bc4\u4ef7
文学,东野圭吾,幻夜,〔日〕东野圭吾/李炜/南海出版公司/2009年9月/28.00元,7.5,42818\u4eba\u8bc4\u4ef7
文学,东野圭吾,时生,〔日〕东野圭吾/徐建雄/南海出版公司/2010年1月/25.00,7.7,24394\u4eba\u8bc4\u4ef7
文学,东野圭吾,雪地殺機,東野圭吾/林敏生/林白出版社/1996/NT$210,7.1,2750\u4eba\u8bc4\u4ef7
文学,东野圭吾,祈祷落幕时,(日)东野圭吾/代珂/南海出版公司/2015-1/39.50元,7.7,11818\u4eba\u8bc4\u4ef7
文学,东野圭吾,圣女的救济,[日]东野圭吾/袁斌/当代世界出版社/2009-5/30.00,7.7,18961\u4eba\u8bc4\u4ef7
文学,东野圭吾,秘密,[日]东野圭吾/赵博/海南出版社/2008-6/29.80元,7.7,26987\u4eba\u8bc4\u4ef7
文学,东野圭吾,虚无的十字架,[日]东野圭吾/王蕴洁/湖南文艺出版社/2015-6/39.80元,7.5,20990\u4eba\u8bc4\u4ef7
文学,东野圭吾,伽利略的苦恼,（日）东野圭吾/袁斌/当代世界出版社/2009-9/30.00元,7.3,9047\u4eba\u8bc4\u4ef7
文学,东野圭吾,拉普拉斯的魔女,[日]东野圭吾/王蕴洁/北京联合出版公司/2017-1-1/39.80元,6.9,5896\u4eba\u8bc4\u4ef7
文学,东野圭吾,单恋,[日]东野圭吾/赵峻/南海出版公司/2010年10月/28.00元,7.6,16574\u4eba\u8bc4\u4ef7
文学,东野圭吾,流星之绊,（日）东野圭吾/徐建雄/南海出版公司/2010年3月/28.00元,7.7,23760\u4eba\u8bc4\u4ef7
文学,东野圭吾,超·杀人事件,[日]东野圭吾/计丽屏/南海出版公司/2011-7/22.00元,8.2,6540\u4eba\u8bc4\u4ef7
文学,东野圭吾,超．殺人事件,東野圭吾/張智淵/商周出版/2006年06月19日/NT$220元,8.8,598\u4eba\u8bc4\u4ef7
文学,东野圭吾,造彩虹的人,[日]东野圭吾/吕灵芝/北京十月文艺出版社/2017-6/39.50元,6.7,301\u4eba\u8bc4\u4ef7
文学,东野圭吾,時生,東野圭吾/講談社/2005/8/12/790（税込）,7.9,438\u4eba\u8bc4\u4ef7
文学,东野圭吾,夢幻花,東野圭吾/王蘊潔/春天出版國際/2014-5-2/NT$380,7.1,437\u4eba\u8bc4\u4ef7
文学,东野圭吾,东野圭吾的最后致意,（日）东野圭吾/潘璐/新星出版社/2015-6/CNY30.00,7.0,397\u4eba\u8bc4\u4ef7
文学,东野圭吾,黎明破曉的街道,东野圭吾/劉子倩/皇冠/2011-5-2/NT300,7.2,294\u4eba\u8bc4\u4ef7
文学,东野圭吾,神探伽利略的苦恼,(日)东野圭吾/袁斌/接力出版社/2014-6/24.80元,7.2,463\u4eba\u8bc4\u4ef7
文学,东野圭吾,聖女的救贖,東野圭吾/葉韋利/獨步文化/2010年01月08日/NT$300,7.5,463\u4eba\u8bc4\u4ef7
文学,东野圭吾,新參者,東野圭吾/阿夜/獨步文化/2011-7-5/NT$380,8.6,423\u4eba\u8bc4\u4ef7
文学,东野圭吾,幻夜,東野圭吾/集英社/2007/952円,7.5,592\u4eba\u8bc4\u4ef7
文学,东野圭吾,新参者,"東野圭吾/講談社/2009年09月18日/JPY1,680円（税込）",8.3,220\u4eba\u8bc4\u4ef7
文学,东野圭吾,幻夜（上）,東野圭吾/劉姿君/獨步文化/2008年11月28日/NTD340元,8.0,444\u4eba\u8bc4\u4ef7
文学,东野圭吾,白夜行,[日]东野圭吾/刘姿君/南海出版公司/2017-7/59.6,8.9,508\u4eba\u8bc4\u4ef7
文学,东野圭吾,放課後 (講談社文庫),東野圭吾/講談社/1988-07/JPY6.00,7.9,829\u4eba\u8bc4\u4ef7
文学,东野圭吾,毒笑小说,[日]东野圭吾/李盈春/南海出版公司/2015-9/32.00,7.5,389\u4eba\u8bc4\u4ef7
文学,东野圭吾,異變13秒,東野圭吾/劉子倩/皇冠文化/2010-8-30/NT$320,7.2,216\u4eba\u8bc4\u4ef7
文学,东野圭吾,十一字杀人,(日)东野圭吾/叶娉/上海译文出版社/2014-10-1/35.00,6.6,374\u4eba\u8bc4\u4ef7
文学,东野圭吾,秘密(新版),東野圭吾/許尹露/台灣東販股份有限公司/2011-4-20/NTD320元,8.2,418\u4eba\u8bc4\u4ef7
文学,东野圭吾,黑笑小说,[日]东野圭吾/李盈春/南海出版公司/2015-11/32.00,7.4,405\u4eba\u8bc4\u4ef7
文学,东野圭吾,第十年的情人节,[日]东野圭吾/朱田云/人民文学出版社/2017-10/49.90元,6.9,226\u4eba\u8bc4\u4ef7
文学,东野圭吾,おれは非情勤,東野圭吾/集英社/2003-5/¥500,6.7,16\u4eba\u8bc4\u4ef7
文学,东野圭吾,二十亿光年的孤独,[日]谷川俊太郎/田原/天津人民出版社/2017-2/36.00元,7.2,213\u4eba\u8bc4\u4ef7
文学,东野圭吾,学生街の殺人,東野圭吾/講談社/1990/07/750円,6.8,13\u4eba\u8bc4\u4ef7
文学,东野圭吾,名探偵の掟,東野圭吾/村上貴史注解/講談社/1999/07/620円,8.4,36\u4eba\u8bc4\u4ef7
文学,东野圭吾,あの頃の誰か,東野圭吾/光文社/2011-1-12/JPY620,6.5,13\u4eba\u8bc4\u4ef7
文学,东野圭吾,追风筝的人,[美]卡勒德·胡赛尼/李继宏/上海人民出版社/2006-5/29.00元,8.9,297138\u4eba\u8bc4\u4ef7
文学,东野圭吾,危険なビーナス,東野圭吾/講談社/2016-8-26/JPY1728,5.5,22\u4eba\u8bc4\u4ef7
文学,东野圭吾,ナミヤ雑貨店の奇蹟,東野圭吾/KADOKAWA/角川書店/2014-11-22/JPY734,8.1,46\u4eba\u8bc4\u4ef7
文学,东野圭吾,聖誕老婆婆,東野圭吾、杉田比呂美/陳惠莉/尖端出版/20021101/NT$220,7.6,36\u4eba\u8bc4\u4ef7
文学,东野圭吾,รัก ลวง ตาย,ฮิงาชิโนะเคโงะ、東野圭吾/วงศ์สิริมิยาจิ/Nationbooks/19November2006/THB225.00บาท,8.4,49\u4eba\u8bc4\u4ef7
文学,东野圭吾,さいえんす?,東野圭吾/角川書店/2005/52.00元,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,仮面山荘殺人事件,東野圭吾/講談社/1995-3/560円,7.0,18\u4eba\u8bc4\u4ef7
文学,东野圭吾,天使の耳,东野圭吾/講談社/1995年7月/560日元,7.5,31\u4eba\u8bc4\u4ef7
文学,东野圭吾,希腊人左巴,[希腊]尼科斯·卡赞扎基斯/王振基、范仲亮/云南人民出版社/2016-10/42.00元,8.4,268\u4eba\u8bc4\u4ef7
文学,东野圭吾,美しき凶器,東野圭吾/光文社/1997/03/JPY600（税込）,6.3,25\u4eba\u8bc4\u4ef7
文学,东野圭吾,那些死亡教我如何活,[日]特扫队长/高婙/雅众文化/外语教学与研究出版社/2017-12/35.00,7.9,45\u4eba\u8bc4\u4ef7
文学,东野圭吾,惡意,東野圭吾/婁美蓮/獨步文化/2009-9-30/NT$216,8.7,56\u4eba\u8bc4\u4ef7
文学,东野圭吾,探偵ガリレオ,東野圭吾/文藝春秋/2002-2-10/543.00円,8.0,55\u4eba\u8bc4\u4ef7
文学,东野圭吾,斜屋犯罪,[日]岛田庄司/王鹏帆/新星出版社/2008-9/25.00元,7.7,7272\u4eba\u8bc4\u4ef7
文学,东野圭吾,我与我的百分室友,万年俊子/北京联合出版公司/2017-4-1/42.00元,8.3,165\u4eba\u8bc4\u4ef7
文学,东野圭吾,贫果,三盅/四川人民出版社/2017-5/38.00,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,谁的青春不腐朽2,那夏/山东画报出版社/2014-11-1/25.00元,7.0,225\u4eba\u8bc4\u4ef7
文学,东野圭吾,烂泥怪,[美]路易斯·萨奇尔/小鲁文化/2015-8/NT280元,7.7,17\u4eba\u8bc4\u4ef7
文学,东野圭吾,偵探伽利略（09年新版）,東野圭吾/張麗嫻/獨步文化/2009-12-17/NT$260/HK$87,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,教材全解-八年级语文下,薛金星编/陕西人教/2010-7/20.80元,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,商店照明,陆燕、姚梦明/复旦大学出版社/2004-11/17.00元,9.1,475\u4eba\u8bc4\u4ef7
文学,东野圭吾,灵飞经Ⅱ,凤歌/百花洲文艺出版社/2017-4/42.00元,7.8,108\u4eba\u8bc4\u4ef7
文学,东野圭吾,一生一世,墨宝非宝/百花洲文艺出版社/2017-4/35.00元,7.7,129\u4eba\u8bc4\u4ef7
文学,东野圭吾,1984,[英]乔治·奥威尔/刘绍铭/北京十月文艺出版社/2010-4-1/28.00,9.3,41630\u4eba\u8bc4\u4ef7
文学,东野圭吾,摆渡人,[英]克莱儿·麦克福尔/付强/百花洲文艺出版社/2015-6-1/36.00,6.3,43868\u4eba\u8bc4\u4ef7
文学,东野圭吾,失乐园,渡边淳一/竺家荣/作家出版社/2010-4-1/33.00元,7.7,9670\u4eba\u8bc4\u4ef7
文学,东野圭吾,中国文物地图集：安徽分册（上、下）,国家文物局/中国地图出版社/2014-12/680,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,孤独小说家,[日]石田衣良/杨恋/北京联合出版公司/2016-4-1/36,7.2,8388\u4eba\u8bc4\u4ef7
文学,东野圭吾,风吹太阳,吴刚思汗/白山出版社/2008-10/20.00,9.7,14\u4eba\u8bc4\u4ef7
文学,东野圭吾,瀕死之眼,東野圭吾/張凌虛/高寶/2015-1-28/NT$350,6.5,17\u4eba\u8bc4\u4ef7
文学,东野圭吾,同級生,中村明日美子/茜新社/2007/650円,9.2,4743\u4eba\u8bc4\u4ef7
文学,东野圭吾,罪与赎——万象惊魂记,西百草/国际文化出版社/2016-11/88.00元,7.2,12\u4eba\u8bc4\u4ef7
文学,东野圭吾,早安程先生,刘小寐/中国言实出版社/2017-5-1,9.0,101\u4eba\u8bc4\u4ef7
文学,东野圭吾,虚像の道化師,東野圭吾/文藝春秋/2015-3-10/JPY756,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,创业力(创业者的9堂必修课)(精),程江波/机械工业出版社/2017-3-1/59.00,8.2,155\u4eba\u8bc4\u4ef7
文学,东野圭吾,夜行観覧車,"湊かなえ、凑佳苗/双葉社/2010年6月1日/JPY1,575円（税込）",6.9,31\u4eba\u8bc4\u4ef7
文学,东野圭吾,写给大家看的设计书,RobinWilliams、JohnTollett/杨庆康/人民邮电出版社/2010-5/59.00元,8.3,524\u4eba\u8bc4\u4ef7
文学,东野圭吾,俄罗斯公司法,王志华/2010-4/29.80元,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,白晝之雨(05),古谷實/玉皇朝/2010-04-22/35.00,8.3,185\u4eba\u8bc4\u4ef7
文学,东野圭吾,印度走着瞧,许崧/人民文学出版社/2010-5/29.00元,8.6,1696\u4eba\u8bc4\u4ef7
文学,东野圭吾,大学英语快速阅读（第4册）,2009-11/25.00元,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,同步轻松练习 五年数学（下）,/人民教育/2005-12-01/7.30元,,\u5c11\u4e8e10\u4eba\u8bc4\u4ef7
文学,东野圭吾,联大八年,西南联大《除夕副刊》/新星出版社/2010-6/22.00元,7.4,1349\u4eba\u8bc4\u4ef7
文学,东野圭吾,指路者,张峥编/2010-7/8.00元,,\u76ee\u524d\u65e0\u4eba\u8bc4\u4ef7
文学,东野圭吾,八百万种死法,[美]劳伦斯·布洛克/潘源、王默等/新星出版社/2006-9/29.00元,7.7,6427\u4eba\u8bc4\u4ef7
文学,东野圭吾,了不起的盖茨比,[美]弗·司各特·菲茨杰拉德/巫宁坤、汤永宽、萧甘/上海译文出版社/2006-8/12.00元,8.4,12249\u4eba\u8bc4\u4ef7
文学,东野圭吾,大剑 1,八木教広/文化传信有限公司/2001/港币30元,8.9,1663\u4eba\u8bc4\u4ef7
文学,东野圭吾,东京奇谭集,[日]村上春树/林少华/上海译文出版社/2006-7/13.00元,8.0,15427\u4eba\u8bc4\u4ef7
文学,东野圭吾,肾内科患者的治疗与保健,刘文虎编/科学出版社/2006-6/18.00元,,\u76ee\u524d\u65e0\u4eba\u8bc4\u4ef7
文学,东野圭吾,东方快车谋杀案,[英]阿加莎·克里斯蒂/陈尧光/人民文学出版社/2006-5/18.00元,9.0,39477\u4eba\u8bc4\u4ef7
文学,东野圭吾,罗杰疑案,[英]阿加莎·克里斯蒂/张江云/人民文学出版社/2006-5/21.00元,8.9,16664\u4eba\u8bc4\u4ef7
文学,东野圭吾,東京愛的故事 1,柴门文/神奇地帶/尖端/2002-4/NT140元,8.7,858\u4eba\u8bc4\u4ef7
文学,东野圭吾,犯罪嫌疑人,程琳/人民文学出版社/2006/19.00元,7.4,57\u4eba\u8bc4\u4ef7
文学,东野圭吾,寄生前夜,濑名秀明/陈可冉、杨庆庆、姚佳/四川科学技术出版社/2006/24.00元,7.6,829\u4eba\u8bc4\u4ef7
文学,东野圭吾,周易筮法通解,张晓雨/山东人民/1994-8/28.00元,8.1,28\u4eba\u8bc4\u4ef7
文学,科幻,三体,刘慈欣/重庆出版社/2008-1/23.00,8.8,155358\u4eba\u8bc4\u4ef7
文学,科幻,你一生的故事,[美]特德·姜/李克勤、王荣生、姚向辉/译林出版社/2015-5/36.00元,8.6,10329\u4eba\u8bc4\u4ef7
文学,科幻,永恒的终结,[美]艾萨克·阿西莫夫/崔正男/江苏文艺出版社/2014-9-1/32.00元,9.0,12494\u4eba\u8bc4\u4ef7
文学,科幻,三体Ⅲ,刘慈欣/重庆出版社/2010-11/38.00元,9.2,91064\u4eba\u8bc4\u4ef7
文学,科幻,三体Ⅱ,刘慈欣/重庆出版社/2008-5/32.00,9.3,92057\u4eba\u8bc4\u4ef7
文学,科幻,银河系漫游指南,[英]道格拉斯·亚当斯/徐百柯/四川科学技术出版社/2005-6/16.00元,8.8,14430\u4eba\u8bc4\u4ef7
文学,科幻,献给阿尔吉侬的花束,[美]丹尼尔·凯斯/周月玲/辽宁教育出版社/2005-8/25.00元,8.9,5584\u4eba\u8bc4\u4ef7
文学,科幻,基地,[美]艾萨克·阿西莫夫/叶李华/天地出版社/2005-1/21.00元,9.2,11002\u4eba\u8bc4\u4ef7
文学,科幻,火星救援,[美]安迪·威尔/陈灼/译林出版社/2015-10-1/38.00,8.9,8936\u4eba\u8bc4\u4ef7
文学,科幻,来自新世界 （上下）,[日]贵志祐介/丁丁虫/上海译文出版社/2014-4/88.00,9.1,3688\u4eba\u8bc4\u4ef7
文学,科幻,沙丘,[美]弗兰克·赫伯特/顾备/四川科学技术出版社/2006-01/42.00元,8.7,3245\u4eba\u8bc4\u4ef7
文学,科幻,海伯利安,[美]丹·西蒙斯/潘振华、官善明、李懿/万卷出版公司/2007-5/35.00元,9.0,3885\u4eba\u8bc4\u4ef7
文学,科幻,神们自己,[美]艾萨克·阿西莫夫/崔正男/江苏凤凰文艺出版社/2014-12-1/39.00元,8.4,8896\u4eba\u8bc4\u4ef7
文学,科幻,神经漫游者,[美]威廉·吉布森/Denovo/江苏文艺出版社/2013-6/32.00元,8.1,3316\u4eba\u8bc4\u4ef7
文学,科幻,华氏451,（美）雷·布雷德伯利/竹苏敏/重庆出版社/2005-6/20.00元,8.1,1761\u4eba\u8bc4\u4ef7
文学,科幻,球状闪电,刘慈欣/四川科学技术出版社/2005-6/22.00元,8.7,26977\u4eba\u8bc4\u4ef7
文学,科幻,封闭式车库,[法]墨比斯编绘/朱洁/后浪丨北京联合出版公司/2017-5/80.00元,8.4,295\u4eba\u8bc4\u4ef7
文学,科幻,摩天楼,[英]J.G.巴拉德/陈醉、顾君、王卉/上海人民出版社/2017-6/45.00元,8.1,117\u4eba\u8bc4\u4ef7
文学,科幻,三体全集,刘慈欣/重庆出版社/2012-1-1/168.00元,9.3,5848\u4eba\u8bc4\u4ef7
文学,科幻,索拉里斯星,[波]斯坦尼斯拉夫·莱姆/陈春文/商务印书馆/2005-10/20.00元,8.8,1234\u4eba\u8bc4\u4ef7
文学,科幻,变化的位面,（美）厄休拉·勒奎恩/梁宇晗/新星出版社/2007-04/25.0,8.3,992\u4eba\u8bc4\u4ef7
文学,科幻,遗落的南境1：湮灭,[美]杰夫·范德米尔/胡绍晏/天地出版社/2016-1/28.00元,7.5,701\u4eba\u8bc4\u4ef7
文学,科幻,帕莫·艾德里奇的三处圣痕,[美]菲利普·迪克/汪梅子/四川科学技术出版社/2015-5-1/22.00,8.5,146\u4eba\u8bc4\u4ef7
文学,科幻,屠杀器官,[日]伊藤计划/邹东来、朱春雨/上海文艺出版社/2014-11/38.00元,7.8,425\u4eba\u8bc4\u4ef7
文学,科幻,安迪密恩的觉醒,(美)丹·西蒙斯/潘振华/吉林出版集团有限责任公司/2014-11/82.00元,8.2,1097\u4eba\u8bc4\u4ef7
文学,科幻,天贼,[美]奥森·斯科特·卡德/傅临春/浙江文艺出版社/2016-6/38.00元,8.1,146\u4eba\u8bc4\u4ef7
文学,科幻,进入盛夏之门,（美）罗伯特·海因莱因/顾备/四川科技/2004-6-1/15.00元,8.2,947\u4eba\u8bc4\u4ef7
文学,科幻,时震,[美国]库尔特·冯内古特/虞建华/译林出版社/2001-1/14.00元,8.3,466\u4eba\u8bc4\u4ef7
文学,科幻,星际迷航：联邦星舰进取号完全图解,[美]本·罗宾逊、[美]马库斯·赖利/徐辰、蔡瑜/人民邮电出版社/2012-9-30/49.00元,9.3,219\u4eba\u8bc4\u4ef7
文学,科幻,基里尼亚加,[美]迈克·雷斯尼克/汪梅子/四川科学技术出版社/2015-8/28.00元,8.5,164\u4eba\u8bc4\u4ef7
文学,科幻,和谐,[日]伊藤计划/曲铭/上海文艺出版社/2014-11/36.00元,8.0,350\u4eba\u8bc4\u4ef7
文学,科幻,图案人,(美)雷·布拉德伯里/王瑞徽/法律出版社/2013-1/38.00元,8.5,175\u4eba\u8bc4\u4ef7
文学,科幻,异形：韦兰-汤谷公司报告,[美]S.D.佩里、[芬兰]马库斯·潘瑟格劳/阳曦/四川美术出版社/2017-5/168.00元,8.2,20\u4eba\u8bc4\u4ef7
文学,科幻,幽灵舰队,(美)约翰·斯卡尔齐/姚向辉/江苏文艺出版社/2013-9-1/32.00元,8.1,706\u4eba\u8bc4\u4ef7
文学,科幻,6号泵,[美]保罗·巴奇加卢皮/梁宇晗/四川科学技术出版社/2016-3/26,8.2,83\u4eba\u8bc4\u4ef7
文学,科幻,接触,卡尔•萨根/王义豹/重庆出版社/2008/48.00元,8.7,296\u4eba\u8bc4\u4ef7
文学,科幻,末日之书,[美]康妮·威利斯(ConnieWillis)/杨蓓/中国妇女出版社/2009-10/33.80元,7.8,409\u4eba\u8bc4\u4ef7
文学,科幻,沃辛传奇,[美]奥森·斯科特·卡德/刘勇军/浙江文艺出版社/2016-8/39.80元,8.0,123\u4eba\u8bc4\u4ef7
文学,科幻,死亡迷局,[美]菲利普·迪克/朱宁雁/四川科学技术出版社/2015-4/20.00元,8.3,160\u4eba\u8bc4\u4ef7
文学,科幻,羊毛战记,(美)休·豪伊/陈宗琛/浦睿文化·湖南人民出版社/2013-9/58.00元,7.5,1534\u4eba\u8bc4\u4ef7
文学,科幻,天空的孩子,(美)弗诺·文奇/朱佳文/四川科学技术出版社/2013-10/59.00元,7.5,139\u4eba\u8bc4\u4ef7
文学,科幻,日本沉没,[日]小松左京/高晓钢、张平、陈晓琴/四川科学技术出版社/2005-11-01/42.00元,7.6,1145\u4eba\u8bc4\u4ef7
文学,科幻,死亡刻痕,[美]维罗尼卡·罗斯/吴华/天地出版社/2017-1/36,8.2,32\u4eba\u8bc4\u4ef7
文学,科幻,哈利的十五次人生,[英]克莱尔·诺丝/缪葳蕤/四川人民出版社/2017-3/38.00元,8.4,23\u4eba\u8bc4\u4ef7
文学,科幻,果壳里的一百五十九个宇宙,李淼/鹭江出版社/2016-11/39.80元,5.3,61\u4eba\u8bc4\u4ef7
文学,科幻,血音乐,(美)格雷格·贝尔/严伟/四川科学技术出版社/2014-9/24.00,7.7,142\u4eba\u8bc4\u4ef7
文学,科幻,宇宙墓碑,韩松/新华出版社/1998/16,8.3,310\u4eba\u8bc4\u4ef7
文学,科幻,星际特工2,[法]克里斯坦编、梅齐埃绘/孔秀云/后浪丨北京联合出版公司/2017-6/99.80元,8.8,29\u4eba\u8bc4\u4ef7
文学,科幻,3001太空漫游,(英)阿瑟·克拉克/钟慧元、叶李华/上海人民出版社/2007-11/25.00元,8.0,900\u4eba\u8bc4\u4ef7
文学,科幻,外星屠异,[美]奥森·斯科特·卡德/王荣生/四川科学技术出版社/2004年4月/32.00元,8.0,1113\u4eba\u8bc4\u4ef7
文学,科幻,中国科幻大片,飞氘/清华大学出版社/2013-9/30,7.5,235\u4eba\u8bc4\u4ef7
文学,科幻,人和吞食者,刘慈欣/现代出版社/2016-1/32.00元,8.5,185\u4eba\u8bc4\u4ef7
文学,科幻,蚂蚁革命,(法)贝尔纳·韦尔贝尔/武峥灏、刁卿雅/新世纪出版社/1999-09-01/29.50,8.7,908\u4eba\u8bc4\u4ef7
文学,科幻,化身博士,史蒂文森/牛津大学出版社/1998-8-1/6.90元,7.7,766\u4eba\u8bc4\u4ef7
文学,科幻,星球大战：死星完全图解,[美]赖德·温德姆著、[美]克里斯·雷夫[等]绘/徐辰/清华大学出版社/2016-3-1/68.00元,9.1,44\u4eba\u8bc4\u4ef7
文学,科幻,环形世界,[美]拉里·尼文/银沛月/四川科学技术出版社/2009/26.00,7.6,508\u4eba\u8bc4\u4ef7
文学,科幻,刘慈欣谈科幻,刘慈欣/湖北科学技术出版社/2014-3-1/24.80,7.6,275\u4eba\u8bc4\u4ef7
文学,科幻,月海沉船,[英]亚瑟·克拉克/武斌/四川科学技术出版社/2012-4-1/20.00元,8.6,198\u4eba\u8bc4\u4ef7
文学,科幻,2061太空漫游,(英)阿瑟·克拉克/张启阳/上海人民出版社/2007-11/28.00元,8.0,1028\u4eba\u8bc4\u4ef7
文学,科幻,微纪元,刘慈欣/沈阳出版社/2010-4/26.80元,8.5,2120\u4eba\u8bc4\u4ef7
文学,科幻,十亿分之一的文明,刘慈欣/广西师范大学出版社/2015-11/22.00元,8.0,70\u4eba\u8bc4\u4ef7
文学,科幻,发条人偶,[美]大卫·埃里克·尼尔森/梁涵/东西文库/2013-5-7/6元,7.4,140\u4eba\u8bc4\u4ef7
文学,科幻,红星蓝调,[加拿大]罗伯特·索耶/画龙/四川科学技术出版社/2016-11-1/30.00元,7.3,49\u4eba\u8bc4\u4ef7
文学,科幻,意识零界之 赎灵师,左小权/重庆出版社/2015-1-1/35.00元,6.9,19\u4eba\u8bc4\u4ef7
